"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"239"	"Bacteria"	"Tenericutes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"240"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"241"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfocurvibacter"
"242"	"Archaea"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"243"	"Bacteria"	"Candidatus Kuenenbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"244"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfallas"
"245"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophorhabdaceae"	"Unknown"
"246"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Myxococcaceae"	"Corallococcus"
"247"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Idiomarinaceae"	"Idiomarina"
"248"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Unknown"	"Unknown"	"Unknown"
"249"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Pelolinea"
"250"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Janthinobacterium"
"251"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Unknown"	"Unknown"
"252"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Unknown"
"253"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
"254"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfohalovibrio"
"255"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Unknown"	"Unknown"
"256"	"Archaea"	"Candidatus Woesearchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"257"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Papillibacter"
"258"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"259"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Pandoraea"
"260"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobium"
"261"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Ornatilinea"
"263"	"Bacteria"	"Candidatus Peregrinibacteria"	"Candidatus Peribacteria"	"Unknown"	"Unknown"	"Unknown"
"264"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Azospirillum"
"266"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Unknown"	"Unknown"
"267"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Pelotomaculum"
"268"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Brevefilum"
"269"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Psychroflexus"
"270"	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Unknown"	"Unknown"	"Unknown"
"271"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfotomaculum"
"272"	"Bacteria"	"Proteobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"273"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Gracilibacillus"
"274"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Escherichia"
"275"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"
"276"	"Bacteria"	"Candidatus Yanofskybacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"277"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacteraceae"	"Moorella"
"278"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Paenibacillus"
"279"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Unknown"
"280"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"
"281"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Unknown"	"Unknown"	"Unknown"
"282"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"283"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Caballeronia"
"284"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Micrococcus"
"285"	"Archaea"	"Candidatus Heimdallarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"286"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Unknown"
"287"	"Bacteria"	"Firmicutes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"288"	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Ignavibacteriales"	"Unknown"	"Unknown"
"289"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Sporomusaceae"	"Propionispora"
"290"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Unknown"
"291"	"Bacteria"	"Candidatus Staskawiczbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"292"	"Bacteria"	"Unknown"	"Unknown"	"Haloplasmatales"	"Haloplasmataceae"	"Unknown"
"293"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"
"294"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanoregulaceae"	"Methanolinea"
"295"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"
"296"	"Bacteria"	"Acidobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"297"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfococcus"
"299"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Unknown"	"Unknown"	"Unknown"
"300"	"Archaea"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"301"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Unknown"
"302"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"Syntrophobacter"
"303"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Unknown"
"304"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfofaba"
"305"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Xanthomonas"
"306"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanospirillaceae"	"Methanospirillum"
"307"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Sulfurimonas"
"308"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"
"309"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Vibrio"
"310"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Gallionellaceae"	"Sideroxydans"
"311"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Flavihumibacter"
"312"	"Bacteria"	"Candidatus Buchananbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"313"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Thermodesulfovibrio"
"314"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Methanosarcinaceae"	"Methanosarcina"
"315"	"Bacteria"	"Candidatus Falkowbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"316"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Candidatus Competibacteraceae"	"Candidatus Competibacter"
"317"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Unknown"
"318"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Hungateiclostridiaceae"	"Unknown"
"319"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"
"320"	"Archaea"	"Euryarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"321"	"Bacteria"	"Candidatus Woesebacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"322"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"
"324"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Haloferacales"	"Halorubraceae"	"Halorubrum"
"325"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Fervidobacteriaceae"	"Thermosipho"
"326"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Mesoaciditogales"	"Mesoaciditogaceae"	"Mesoaciditoga"
"327"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhodoferax"
"329"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Unknown"	"Unknown"
"332"	"Archaea"	"Euryarchaeota"	"Thermococci"	"Thermococcales"	"Thermococcaceae"	"Palaeococcus"
"333"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Synechococcales"	"Synechococcaceae"	"Cyanobium"
"334"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Unknown"
"335"	"Archaea"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"336"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Ruegeria"
"337"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanomicrobiaceae"	"Methanoculleus"
"338"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Paraburkholderia"
"339"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaerotruncus"
"340"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Thermoactinomyces"
"341"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Collimonas"
"342"	"Bacteria"	"Candidatus Gottesmanbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"343"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Pusillimonas"
"344"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Unknown"	"Unknown"	"Unknown"
"345"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanoregulaceae"	"Unknown"
"346"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Marinilabiliales"	"Unknown"	"Unknown"
"347"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Candidatus Magnetoglobus"
"348"	"Bacteria"	"Candidatus Tectomicrobia"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Entotheonella"
"349"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Desulfurivibrio"
"350"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"
"351"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Myroides"
"352"	"Bacteria"	"Candidatus Jorgensenbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"353"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Gallionellaceae"	"Unknown"
"354"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Muricauda"
"355"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cardiobacteriales"	"Cardiobacteriaceae"	"Cardiobacterium"
"356"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfofundulus"
"357"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophaceae"	"Desulfomonile"
"358"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"
"359"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfatibacillum"
"360"	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Deferribacter"
"361"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Anoxybacillus"
"362"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Rhodopseudomonas"
"363"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"
"364"	"Bacteria"	"Candidatus Kaiserbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"365"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Salinispira"
"366"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Acholeplasmatales"	"Acholeplasmataceae"	"Acholeplasma"
"367"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanocellales"	"Methanocellaceae"	"Methanocella"
"368"	"Bacteria"	"Candidatus Roizmanbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"369"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
"370"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Unknown"
"371"	"Archaea"	"Euryarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"372"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Desulfobulbus"
"373"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptoclostridium"
"374"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"
"375"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Unknown"
"376"	"Bacteria"	"Candidatus Harrisonbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"377"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Varibaculum"
"378"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfotignum"
"379"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Unknown"	"Unknown"	"Unknown"
"380"	"Bacteria"	"Proteobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"381"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Levilinea"
"382"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Vecturithrix"
"383"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Unknown"	"Unknown"
"384"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Unknown"	"Unknown"
"385"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Cecembia"
"386"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Unknown"
"387"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Kallotenuales"	"Kallotenuaceae"	"Kallotenue"
"388"	"Bacteria"	"Bacteroidetes"	"Saprospiria"	"Saprospirales"	"Unknown"	"Unknown"
"389"	"Bacteria"	"Candidatus Cloacimonetes"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Cloacimonas"
"390"	"Bacteria"	"candidate division CPR3"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"391"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Nitrosomonadales"	"Unknown"	"Unknown"
"392"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Unknown"
"393"	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Ignavibacteriales"	"Ignavibacteriaceae"	"Ignavibacterium"
"394"	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Unknown"
"395"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"Unknown"
"396"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"397"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Marasmitruncus"
"398"	"Bacteria"	"Candidatus Magasanikbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"399"	"Bacteria"	"Candidatus Portnoybacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"400"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanoregulaceae"	"Methanosphaerula"
"401"	"Bacteria"	"Calditrichaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"402"	"Bacteria"	"Candidatus Wolfebacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"403"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Variovorax"
"404"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Tannerella"
"405"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Unknown"	"Unknown"
"406"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"407"	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	"Unknown"	"Unknown"	"Unknown"
"408"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Unknown"	"Unknown"
"409"	"Bacteria"	"Planctomycetes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"410"	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Enteroscipio"
"411"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"
"412"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"
"413"	"Bacteria"	"Elusimicrobia"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"414"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Amycolatopsis"
"415"	"Bacteria"	"Calditrichaeota"	"Calditrichae"	"Calditrichales"	"Calditrichaceae"	"Caldithrix"
"416"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Flexilinea"
"417"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thiohalocapsa"
"418"	"Bacteria"	"candidate division CPR2"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"419"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylobacter"
"420"	"Bacteria"	"Candidatus Giovannonibacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"421"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobacteraceae"	"Desulfamplus"
"422"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"423"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Oceanospirillaceae"	"Neptuniibacter"
"424"	"Bacteria"	"Candidatus Wildermuthbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"425"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Unknown"
"426"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Chromobacteriaceae"	"Iodobacter"
"427"	"Archaea"	"Euryarchaeota"	"Thermoplasmata"	"Methanomassiliicoccales"	"Unknown"	"Unknown"
"428"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Riemerella"
"429"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Pseudoalteromonas"
"430"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"
"431"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Azohydromonas"
"432"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptacidiphilus"
"433"	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Unknown"	"Unknown"	"Unknown"
"435"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Unknown"
"436"	"Bacteria"	"Candidatus Peregrinibacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"437"	"Archaea"	"Crenarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"438"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"
"439"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Hafniaceae"	"Edwardsiella"
"440"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Anaerolinea"
"441"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Thiodictyon"
"442"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobia subdivision 3"	"Pedosphaera"
"443"	"Bacteria"	"Armatimonadetes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"444"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Chlorogloeopsidaceae"	"Chlorogloeopsis"
"445"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"446"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Nonomuraea"
"447"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Marispirochaeta"
"448"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Unknown"	"Unknown"
"449"	"Bacteria"	"Lentisphaerae"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"450"	"Bacteria"	"Calditrichaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"451"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Unknown"	"Unknown"
"452"	"Bacteria"	"Candidatus Delongbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"453"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"
"454"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Unknown"
"455"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"
"456"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Unknown"	"Unknown"
"457"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"Thermanaerothrix"
"458"	"Bacteria"	"Planctomycetes"	"Candidatus Brocadiae"	"Candidatus Brocadiales"	"Candidatus Brocadiaceae"	"Candidatus Jettenia"
"459"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanomicrobiales"	"Methanomicrobiaceae"	"Methanofollis"
"460"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Aminipila"
"462"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Methanosarcinaceae"	"Unknown"
"463"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Roseiarcaceae"	"Roseiarcus"
"465"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Pueribacillus"
"466"	"Bacteria"	"Firmicutes"	"Clostridia"	"Halanaerobiales"	"Unknown"	"Anoxybacter"
"467"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Desulfuromonadaceae"	"Pelobacter"
"468"	"Archaea"	"Candidatus Lokiarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"469"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Dehalobacter"
"470"	"Bacteria"	"Candidatus Daviesbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"471"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Unknown"	"Unknown"	"Unknown"
"472"	"Bacteria"	"Candidatus Kerfeldbacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"473"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Thermoanaerosceptrum"
"474"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Unknown"
"475"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Virgibacillus"
