ID	M1	D1	D2	DR1	D3	DR2	DR3	D4	D5	R2	R3	M2	DR4	R4	DR5	DR6	D6	D7	DR7	M3	R5	M5	M6	R6	D8	R7	M7	M8	R8
189	0.000669241	0.002501271	0	0.002822706	0.001979728	0	0.000733208	0.000689299	0.008438785	0.011199044	0	0.002568933	0.004552366	0.000900609	0.007842338	0.001431199	0.008545349	0.011532695	0.00089882	0.001930055	0	0.003406613	0.004026278	0.000674109	0.003732012	0.005541562	0.003396797	0.001654096	0.001550219
190	0.02007723	0.010838843	0.153738946	0.094560646	0.035635097	0.01501574	0.003666039	0.003446493	0.020092344	0.008710368	0.024600246	0.064223326	0.060091229	0.009906697	0.010979273	0.024330378	0.015536997	0.075603224	0.009887018	0.007720219	0.001649675	0.007380996	0.006710464	0.016852721	0.105615931	0.058438287	0.005095195	0.008270478	0.005425768
191	0.035469774	0.038352829	0.03089147	0.091032264	0.067310738	0.034857967	0.054257371	0.035843529	0.057062258	0.048529192	0.066231432	0.051378661	0.063733122	0.048632876	0.083913013	0.079431528	0.052825791	0.058304181	0.025166956	0.049216398	0.047840575	0.049963663	0.045631153	0.066736774	0.048889353	0.04534005	0.045856757	0.016540955	0.030229277
192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0	0	0.00089882	0	0	0	0	0	0	0.001007557	0	0	0
193	0.000669241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	0.014723302	0.007503814	0.006465657	0.014819206	0.013858093	0.009652976	0.031527932	0.024125452	0.015270182	0.00746603	0.026492573	0.010275732	0.012746624	0.004503044	0.028232416	0.010018391	0.006214799	0.017299043	0.007190559	0.006755192	0.004949025	0.017033067	0.016776159	0.013482177	0.017540455	0.012594458	0.025475976	0.003308191	0.008526206
195	0.046846871	0.039186587	0.05603569	0.080447117	0.063351283	0.034857967	0.04472567	0.047561606	0.052641942	0.029864118	0.035954206	0.049666039	0.048255078	0.051334702	0.062738701	0.070128736	0.083122936	0.072399698	0.041345713	0.049216398	0.021445775	0.03576944	0.053683709	0.059321577	0.066056607	0.037279597	0.059443944	0.018195051	0.038755484
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503778	0	0	0
197	0.022084953	0.005002543	0.066093378	0.070567646	0.037614824	0.019305951	0.005499058	0.035843529	0.06590289	0.012443383	0.015138613	0.015413598	0.014567571	0.016210959	0.061170234	0.012880788	0.030297145	0.060867002	0.039548073	0.07816722	0.001649675	0.002838844	0.028183947	0.0229197	0.017167254	0.004534005	0.044158359	0.009924573	0.011626645
198	0.000669241	0	0	0	0	0	0	0	0	0	0	0	0	0.000900609	0	0	0.00077685	0	0	0	0	0.000567769	0.000671046	0.001348218	0	0	0	0	0.00077511
199	0.020746471	0.008337572	0.018678563	0.026815706	0.017817548	0.008580423	0.018330193	0.01516457	0.010849866	0.017420736	0.01703094	0.011132043	0.020940883	0.014409741	0.023527013	0.033633169	0.031073995	0.024987506	0.008089379	0.018335521	0.004949025	0.009652071	0.016105113	0.023593809	0.029109691	0.037279597	0.018682383	0.009924573	0.007751097
200	0.007361651	0.000833757	0.001436813	0.009173794	0.009898638	0.002145106	0.001466415	0.008960882	0.004822163	0.001244338	0.000946163	0.010275732	0.000910473	0.000900609	0.002352701	0.004293596	0.00077685	0.002562821	0.00179764	0.000965027	0.000824838	0.001135538	0.006710464	0.004044653	0.002239207	0.002015113	0.003396797	0.003308191	0.002325329
201	0.416267911	0.375190722	0.534494278	0.61817258	0.494931897	0.321229575	0.400698014	0.476994658	0.537671137	0.297396844	0.38035765	0.412741908	0.390592991	0.374653266	0.422701999	0.563892288	0.612157701	0.588167455	0.314586947	0.36478036	0.199610677	0.325331577	0.501271633	0.51771558	0.359019526	0.320906801	0.475551555	0.248114331	0.301517665
202	1.589447408	1.687524492	1.830499221	2.063397973	1.959930314	1.308514461	2.406754309	1.643287955	2.055446834	1.284157085	1.518592109	1.600445282	1.461309443	1.548146547	2.251535138	2.321404292	2.116139056	2.484014403	1.524398465	1.206284258	1.126728035	1.59826944	1.93529771	1.963004908	1.576774945	1.460957179	1.778223136	1.227338891	1.316136233
203	0.000669241	0	0.001436813	0	0	0	0	0	0	0.004977353	0	0.000856311	0	0.005403653	0.000784234	0	0	0.000640705	0	0	0	0.001135538	0.000671046	0.002022326	0.000746402	0	0.001698398	0	0.00077511
204	0	0	0	0	0	0.000536276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000674109	0	0	0	0	0
205	0	0	0	0	0	0	0	0	0.000401847	0	0	0	0	0	0	0	0	0	0	0	0	0.000567769	0	0	0	0	0	0	0
206	0.002007723	0	0.001436813	0.0119965	0.001979728	0.003753935	0.006232266	0.007582285	0.00522401	0.004977353	0.003784653	0.000856311	0.001820946	0.003602435	0.005489636	0.005724795	0.004661099	0.008969874	0.00179764	0.00386011	0.002474513	0.002271076	0.000671046	0.000674109	0.00634442	0.001007557	0.001698398	0	0.001550219
207	0.005353928	0.003335029	0.003592031	0.005645412	0.003959455	0.003217659	0.000733208	0.004135792	0.006027703	0	0.001892327	0.004281555	0.001820946	0.003602435	0.000784234	0.003577997	0.00233055	0.003203526	0.00089882	0.000965027	0.000824838	0.001135538	0.004026278	0.010111632	0.005971219	0.00302267	0.005095195	0.001654096	0.003100439
208	0.014054061	0.004168786	0.00574725	0.007056765	0.009898638	0.005362764	0.001099812	0.001378597	0.004018469	0.006221691	0.000946163	0.00856311	0.003641893	0.009906697	0.002352701	0.020036782	0.008545349	0.012814106	0.00179764	0.00386011	0.004124188	0.003406613	0.004026278	0.006741088	0.008210426	0.004030227	0	0.009924573	0.003875548
209	0.027438882	0.000833757	0.012212907	0.010585147	0.003959455	0.005899041	0.007698681	0.007582285	0.007233244	0.006221691	0.00283849	0.011132043	0.009104732	0.006304262	0.007842338	0.007155994	0.003107399	0.003203526	0.003595279	0.007720219	0.005773863	0.006245458	0.005368371	0.008089306	0.007837225	0.007556675	0.011888789	0.006616382	0.004650658
210	0	0	0	0	0	0	0	0	0	0.001244338	0	0	0.001820946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	0.003346205	0.0116726	0.010776094	0.019053264	0.011878366	0.005362764	0.013197739	0.000689299	0.006831397	0.002488677	0.00851547	0.010275732	0.035508454	0.006304262	0.029800883	0.042935961	0.011652748	0.033316675	0.003595279	0.006755192	0.00329935	0.004542151	0.011407788	0.012808068	0.01604765	0.015617128	0.011888789	0.013232764	0.004650658
212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001568468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	0.053539281	0.013340115	0.022270595	0.060688176	0.06533101	0.034857967	0.020529816	0.031018439	0.036568067	0.026131103	0.071908411	0.020551464	0.032777034	0.096365143	0.06665987	0.045798358	0.033404545	0.056382065	0.013482298	0.031845904	0.009073213	0.112418241	0.035565457	0.093027018	0.050755359	0.203526448	0.052650351	0.051276962	0.049607019
214	0.014723302	0.019176415	0.015804938	0.016230559	0.011878366	0.006971593	0.021629627	0.020678959	0.018886804	0.038574486	0.01419245	0.022264086	0.018209463	0.033322526	0.020390078	0.016458785	0.019421247	0.02178398	0.014381118	0.005790164	0.010722888	0.022142987	0.016776159	0.033031333	0.016420851	0.019143577	0.020380781	0.013232764	0.014727084
215	0	0	0.000718406	0.000705676	0	0	0.000366604	0.000689299	0	0.001244338	0	0	0	0	0	0.001431199	0	0.001922116	0	0	0	0.000567769	0	0	0	0.001511335	0	0	0
216	0.001338482	0.004168786	0.006465657	0.023993	0.00791891	0.001072553	0.002199623	0.002757195	0.002009234	0.002488677	0.004730817	0.001712622	0.001820946	0.064843834	0.003921169	0.005724795	0.006214799	0.002562821	0.005392919	0.00386011	0.001649675	0.001703307	0.004697325	0.020223265	0.002612408	0.003526448	0.005095195	0.004962287	0.00077511
217	0.131171239	0.06753433	0.064656566	0.088915234	0.085128286	0.061671788	0.069654732	0.046872307	0.081574918	0.068438604	0.067177595	0.071073814	0.066464542	0.054937138	0.077639143	0.103046306	0.097106234	0.118530478	0.054828011	0.05211148	0.044541225	0.06188681	0.081867656	0.070781427	0.082477459	0.072040302	0.118887889	0.047968771	0.184476103
218	2.91119841	2.429568364	2.956960279	3.354785898	3.195280329	1.963844244	1.925770051	1.807341031	2.491450707	2.895575133	2.839436087	3.237711937	2.159642366	2.582045463	2.678942539	4.472495939	3.6900369	4.444572586	2.125708944	1.81232147	2.347487545	2.396552507	2.737198113	2.812382031	2.778855914	2.854911839	2.844817337	1.730183935	2.253243834
219	0.006023169	0.003335029	0.00574725	0.007056765	0.005939183	0.008580423	0.005865662	0.016543167	0.011251713	0.017420736	0.019869429	0.010275732	0.021851356	0.011707915	0.008626571	0.007155994	0.006991649	0.004484937	0.006291739	0.013510384	0.0131974	0.006245458	0.004697325	0.005392871	0.007837225	0.00604534	0.015285586	0.016540955	0.009301316
220	0.022754194	0.0058363	0.00574725	0.015524882	0.017817548	0.01340691	0.008431889	0.007582285	0.008438785	0.041063163	0.027438736	0.022264086	0.020940883	0.016210959	0.008626571	0.005009195	0.006991649	0.005125642	0.006291739	0.019300548	0.025569963	0.007380996	0.015434066	0.008763415	0.007464023	0.01511335	0.015285586	0.011578669	0.031779497
221	0.163964048	0.276807377	0.216240293	0.289327349	0.27914159	0.290661819	0.287784026	0.48595554	0.233874889	0.521377731	0.524174473	0.27915739	0.343248386	0.508843979	0.181158	0.13238588	0.233054962	0.167864786	0.345146822	0.329074346	0.376950741	0.190770349	0.216747975	0.113250283	0.135472025	0.253904282	0.283632535	0.487958184	0.372052645
222	0.002676964	0.003335029	0.005028844	0.011290823	0.005939183	0.004290211	0.003666039	0.012407375	0.002009234	0.004977353	0.012300123	0.006850488	0.001820946	0.006304262	0.000784234	0.005009195	0.007768499	0.003844232	0.00269646	0.007720219	0.005773863	0.001703307	0.001342093	0.001348218	0.003358811	0.005541562	0.003396797	0.001654096	0.005425768
223	0.015392543	0.0116726	0.015086532	0.00987947	0.011878366	0.014479463	0.019796608	0.013096674	0.024110813	0.012443383	0.012300123	0.013700976	0.014567571	0.018912785	0.027448182	0.012880788	0.021751796	0.024987506	0.023369316	0.008685247	0.008248375	0.014761991	0.023486623	0.018875047	0.018660059	0.008564232	0.015285586	0.008270478	0.006975987
224	0.012046338	0.005002543	0.005028844	0.004939735	0.00791891	0.005362764	0.002199623	0.006892986	0.009242478	0.002488677	0.003784653	0.011132043	0.000910473	0.008105479	0.007842338	0.008587192	0.010099048	0.007688463	0.00179764	0.006755192	0.0065987	0.004542151	0.010736742	0.009437524	0.011942437	0.005037783	0.01019039	0.009924573	0.006200877
225	0.103063116	0.060030516	0.074714254	0.072684676	0.063351283	0.051482536	0.068554921	0.084094434	0.086397081	0.055995222	0.044469675	0.080493235	0.052807444	0.062142008	0.084697247	0.1102023	0.087784036	0.081369572	0.064715029	0.070447001	0.0461909	0.072674419	0.094617537	0.111227957	0.0955395	0.058438287	0.088316717	0.051276962	0.050382129
226	0.005353928	0.000833757	0.006465657	0.000705676	0.003959455	0.002145106	0.003299435	0.001378597	0.001607388	0.003733015	0.00283849	0.00856311	0.00273142	0.001801218	0.002352701	0.003577997	0.004661099	0.017299043	0.003595279	0	0.007423538	0.003974382	0.002013139	0.002022326	0.003358811	0.003526448	0	0.001654096	0.004650658
227	0.058893209	0.043355372	0.035920314	0.03387247	0.041574279	0.019842227	0.018330193	0.016543167	0.023708966	0.026131103	0.031223389	0.045384484	0.020940883	0.036924961	0.029016649	0.045082759	0.080015537	0.04356796	0.042244533	0.05597159	0.020620938	0.027252907	0.034223364	0.035053659	0.027990088	0.029219144	0.039063163	0.034736006	0.034879936
228	0.105070839	0.078373173	0.051725253	0.066333587	0.112844473	0.063280617	0.01429755	0.011028778	0.033755139	0.211537504	0.138139843	0.087343723	0.0746588	0.135991931	0.019605844	0.019321182	0.041949893	0.035879496	0.036851614	0.145719138	0.130324326	0.032362827	0.006039417	0.010785741	0.062697797	0.087657431	0.1069991	0.138944025	0.129443316
229	0.001338482	0.001667514	0.001436813	0.002117029	0.001979728	0.001608829	0.001466415	0	0	0.001244338	0.000946163	0.001712622	0.003641893	0.000900609	0.000784234	0.000715599	0.00077685	0.001281411	0	0.002895082	0.002474513	0.001135538	0	0.001348218	0.000373201	0.004030227	0	0.001654096	0.001550219
230	0.009369374	0.004168786	0.016523345	0.017641912	0.017817548	0.026813821	0.008065285	0.020678959	0.008438785	0.019909412	0.007569306	0.015413598	0.023672302	0.028819482	0.007842338	0.007155994	0.011652748	0.01089199	0.012583478	0.016405466	0.010722888	0.006813227	0.004697325	0.003370544	0.00970323	0.013098237	0.023777578	0.016540955	0.011626645
231	0.051531558	0.05586173	0.076151066	0.088209558	0.081168831	0.08687678	0.072954167	0.120627262	0.059473339	0.110746105	0.11448576	0.073642747	0.130197664	0.140494975	0.058033299	0.029339573	0.053602641	0.048693602	0.079994967	0.116768316	0.122900789	0.074377725	0.024157669	0.035053659	0.06045859	0.090176322	0.081523124	0.143906312	0.09688871
232	0	0	0	0	0.001979728	0.000536276	0.000733208	0	0	0	0.000946163	0.000856311	0.000910473	0.000900609	0	0	0	0.000640705	0	0	0	0	0	0.000674109	0	0	0	0	0.00077511
233	0	0	0	0	0	0	0.000366604	0.000689299	0	0	0	0	0	0	0	0	0.0015537	0	0	0.000965027	0	0	0	0	0	0	0	0	0.00077511
234	0	0	0	0.000705676	0	0.001072553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373201	0	0.001698398	0	0
235	0.043500666	0.000833757	0.003592031	0.003528382	0	0.003217659	0.000733208	0.00482509	0.002411081	0.001244338	0.003784653	0.001712622	0.004552366	0.021614611	0.001568468	0	0.0015537	0.003203526	0.003595279	0.004825137	0.008248375	0.002271076	0.00738151	0.023593809	0.003732012	0.010075567	0.237775777	0.006616382	0.026353729
236	0.001338482	0.000833757	0	0	0	0.001072553	0.000366604	0.000689299	0.000803694	0	0	0.000856311	0.000910473	0	0.000784234	0	0.004661099	0	0	0	0	0.000567769	0	0	0	0	0	0	0.001550219
237	0	0	0	0	0	0	0.000366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	0	0.000833757	0.001436813	0	0	0	0.000366604	0	0	0	0.000946163	0.000856311	0.00273142	0.000900609	0.000784234	0	0	0	0	0	0.000824838	0.001135538	0.000671046	0	0	0.001007557	0.003396797	0	0.002325329
239	0.49523835	0.245124605	0.479176994	0.518672199	0.494931897	0.401134761	0.136376634	0.197828709	0.230660114	1.106216714	0.983063677	0.353656448	0.496207879	0.422385533	0.174099896	0.179615437	0.173237522	0.181319597	0.151001735	0.593491855	0.851232307	0.120367006	0.083209749	0.064040339	0.318713799	0.468513854	0.833913619	0.615323541	0.734803975
240	0.366744076	0.052526701	0.061782941	0.111496881	0.043554007	0.087413056	0.034094159	0.039979321	0.157122133	0.889701857	0.092724004	0.106182566	0.314113245	0.120681581	0.122340467	0.025045977	0.041173043	0.046771486	0.207627385	0.089747549	0.198785839	0.148755451	0.019460345	0.018200938	0.437764973	0.602518892	0.326092495	0.330819108	2.602043189
241	0.046846871	0.006670057	0.013649719	0.05786547	0.011878366	0.036466796	0.012097927	0.034464932	0.034960679	0.031108457	0.010407796	0.011988354	0.047344605	0.034223135	0.095676519	0.017174384	0.006214799	0.012814106	0.051232731	0.011580329	0.012372563	0.024981831	0.005368371	0.004044653	0.043664537	0.061964736	0.056047148	0.043006484	0.12091711
242	0.022084953	0.154245075	0.017960157	0.007056765	0.001979728	0.003217659	0.002199623	0.042047217	0.004420316	0.023642427	0.031223389	0.015413598	0.029135142	0.070247487	0.002352701	0.001431199	0.004661099	0.006407053	0.016178757	0.004825137	0.007423538	0.006245458	0.001342093	0.002696435	0.018286857	0.030730479	0.011888789	0.006616382	0.750306168
243	0.067593342	0.013340115	0.01939697	0.031049764	0.013858093	0.040220731	0.023096043	0.027571946	0.053847483	0.099547061	0.035954206	0.024833019	0.1119882	0.033322526	0.111361195	0.010018391	0.027189746	0.014095516	0.075500867	0.024125685	0.023920288	0.051666969	0.002684185	0.01145985	0.088448677	0.074055416	0.07472953	0.066163822	0.444912955
244	0.054877763	0.006670057	0.00574725	0.005645412	0.001979728	0.000536276	0.007698681	0.036532828	0.005625856	0.165496989	0.015138613	0.012844665	0.010015205	0.018912785	0.007842338	0.002146798	0.009322198	0.001922116	0.052131551	0.008685247	0.004124188	0.057344658	0	0.010785741	0.012315639	0.069017632	0.039063163	0.006616382	0.33794782
245	0.01338482	0.003335029	0	0.002822706	0	0.000536276	0.000733208	0.000689299	0.038979148	0.00746603	0	0.01712622	0.049165551	0.06034079	0.010979273	0.001431199	0.0015537	0	0.00269646	0.000965027	0.000824838	0.007948765	0.002013139	0.004044653	0.013808443	0.097732997	0.03226957	0.008270478	0.299192336
246	0	0	0	0.000705676	0	0	0	0	0.002812928	0.001244338	0	0	0	0	0	0	0	0	0	0.000965027	0	0	0	0	0.001119604	0	0	0	0.016277303
247	0.011377097	0.000833757	0	0.001411353	0	0	0	0	0.000803694	0.019909412	0.003784653	0	0.003641893	0.089160272	0	0.000715599	0.00077685	0	0	0	0.007423538	0.022142987	0	0.000674109	0	0.103778338	0.018682383	0.01488686	0.189126761
248	0.443706792	0.002501271	0.011494501	0.012702176	0.011878366	0.014479463	0.008798493	0.00482509	0.075949062	0.986760241	0.25167944	0.479534167	0.101062522	1.645412299	0.050975195	0.006440394	0.013983298	0.009610579	0.038649254	0.233536632	0.080009238	1.125885719	0.099985908	0.069433209	0.052994566	3.951133501	2.021094108	0.724493847	8.422341761
249	0.022084953	0.0058363	0.029454658	0.013407853	0.005939183	0.011261805	0.003666039	0.011028778	0.011251713	0.022398089	0.01135396	0.006850488	0.070106434	0.018912785	0.030585117	0.003577997	0.003107399	0.014736222	0.035952794	0.008685247	0.00329935	0.006813227	0.000671046	0.002022326	0.033961307	0.040302267	0.033967968	0.028119624	0.0480568
250	0.000669241	0	0.002155219	0.002117029	0	0.001072553	0.000366604	0.000689299	0.001607388	0.001244338	0.001892327	0.001712622	0.000910473	0	0	0	0	0	0	0.000965027	0	0.000567769	0	0.001348218	0.000373201	0.000503778	0	0	0.00077511
251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003602435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	0	0	0	0	0.000401847	0	0	0	0	0	0	0	0	0	0	0	0.000824838	0	0	0.000674109	0	0	0	0	0
253	0	0	0	0.000705676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567769	0	0	0.000373201	0	0	0	0.00077511
254	0.128494275	0.099217102	0.107042537	0.176419115	0.081168831	0.118517088	0.602330134	0.396346717	0.351616027	0.034841471	0.039738859	0.066792259	0.069195961	0.096365143	0.287029558	0.062972743	0.097883084	0.31138277	0.044042173	0.073342083	0.053614438	0.086868641	0.046973245	0.111902065	0.152639279	0.064483627	0.076427928	0.059547439	0.057358116
255	0	0	0	0	0	0	0.000366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373201	0	0	0	0
256	2.203141417	1.935150368	2.440426159	1.349959071	1.76591701	3.059456966	2.143532741	1.976908496	1.845280911	0.627146484	2.844166903	1.713478335	1.768138902	1.198710328	1.668065217	1.544978997	1.727714119	1.57741642	1.339241576	1.214969505	0.795968194	8.709574855	1.738681125	1.635388017	2.640771481	1.372292191	1.440241852	2.130475056	1.150262762
257	0.000669241	0.001667514	0	0	0	0.000536276	0.000366604	0.000689299	0	0	0	0.000856311	0.000910473	0.005403653	0	0.000715599	0	0	0	0	0	0.000567769	0	0.001348218	0	0	0	0	0.002325329
258	0.036808256	0.041687858	0.052443659	0.036695176	0.039594552	0.050409983	0.046192086	0.038600724	0.038577301	0.019909412	0.064339105	0.03425244	0.031866561	0.018912785	0.024311247	0.026477176	0.026412896	0.03267597	0.053030371	0.023160658	0.018971263	0.217455487	0.030868133	0.031683115	0.050755359	0.027707809	0.028872773	0.034736006	0.010851535
259	0	0	0	0	0	0.000536276	0	0	0	0	0	0.000856311	0	0	0	0.000715599	0	0.000640705	0	0	0	0	0	0	0.000373201	0	0	0	0
260	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900609	0	0	0	0	0	0	0.000824838	0	0	0	0	0	0	0	0
261	0.001338482	0	0	0	0	0	0	0	0.000803694	0	0	0	0	0	0	0.001431199	0	0	0.00089882	0	0	0	0	0	0	0	0	0	0
262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000965027	0	0	0	0	0	0	0	0	0
263	0	0	0.000718406	0	0	0.001608829	0	0	0	0	0	0	0	0	0	0	0.00077685	0	0	0	0	0.000567769	0	0.000674109	0.000373201	0	0	0	0
264	0.000669241	0	0.002873625	0.000705676	0	0.004290211	0.002199623	0.002757195	0.001607388	0	0.000946163	0.001712622	0	0.000900609	0	0	0.0015537	0.001922116	0	0.001930055	0.001649675	0.000567769	0.002013139	0.002022326	0.002239207	0	0.001698398	0.001654096	0.002325329
265	0.017400266	0.006670057	0.008620875	0.00987947	0.003959455	0.02091478	0.006965473	0.019300362	0.00642955	0.002488677	0.00283849	0.009419421	0.008194259	0.005403653	0.003136935	0.010018391	0.007768499	0.003844232	0.007190559	0.009650274	0.002474513	0.011923147	0.008723603	0.016178612	0.011569236	0.008060453	0.008491992	0.009924573	0.006200877
266	0.001338482	0.014173872	0.002873625	0	0.001979728	0.008044146	0.003666039	0.002757195	0.083182306	0.001244338	0	0.000856311	0.00273142	0.000900609	0.025879714	0.009302792	0.0015537	0.003844232	0.00269646	0.000965027	0	0.001135538	0.001342093	0.005392871	0.002985609	0	0.001698398	0	0.00077511
267	0.000669241	0.000833757	0.001436813	0.000705676	0	0.002681382	0.002199623	0.002067896	0.000803694	0	0	0	0	0.000900609	0.001568468	0	0.00077685	0.000640705	0	0.000965027	0	0.001135538	0.001342093	0.000674109	0.001866006	0.001007557	0	0.001654096	0.001550219
268	0.005353928	0.006670057	0.007902469	0.00987947	0.011878366	0.008580423	0.006598869	0.011718077	0.006027703	0.002488677	0.004730817	0.006850488	0.005462839	0.019813394	0.015684675	0.009302792	0.010099048	0.012814106	0.006291739	0.006755192	0.001649675	0.007948765	0.010736742	0.020223265	0.008210426	0.008564232	0.01019039	0.008270478	0.004650658
269	0.166641012	0.107554674	0.117100225	0.103028763	0.126702566	0.108864113	0.07991964	0.097880407	0.106489425	0.06470559	0.052985145	0.088200034	0.071016907	0.198133939	0.120772	0.1102023	0.114973781	0.103153551	0.104263103	0.063691809	0.043716388	0.099359557	0.08119661	0.192121016	0.125395593	0.078085642	0.076427928	0.115786688	0.067434542
270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373201	0	0	0	0
271	0.018069507	0.006670057	0.007902469	0.009173794	0.00791891	0.01340691	0.008431889	0.009650181	0.012055407	0.004977353	0.003784653	0.012844665	0.000910473	0.003602435	0.010195039	0.009302792	0.015536997	0.0121734	0.008988198	0.006755192	0.00329935	0.008516533	0.008052556	0.019549156	0.016420851	0.009571788	0.01019039	0.006616382	0.003875548
272	0.044839148	0.015841386	0.033765096	0.013407853	0.025736459	0.059526682	0.020163212	0.039979321	0.026120048	0.00746603	0.021761756	0.015413598	0.030045615	0.017111567	0.025879714	0.030770772	0.019421247	0.019221159	0.014381118	0.023160658	0.015671913	0.037472747	0.021473484	0.039098312	0.037693318	0.022670025	0.022079179	0.038044197	0.012401755
273	0	0	0	0	0	0.000536276	0.000366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000674109	0	0	0	0	0
274	0	0	0.001436813	0	0.001979728	0	0.000366604	0.000689299	0.001607388	0	0.000946163	0.000856311	0.001820946	0	0.000784234	0.000715599	0.00077685	0.000640705	0.00089882	0.000965027	0	0.000567769	0	0.002696435	0.000746402	0.000503778	0.001698398	0	0
275	0.002007723	0	0	0	0	0	0	0	0	0	0.000946163	0	0	0	0.002352701	0	0	0.000640705	0.00089882	0	0	0	0.000671046	0.001348218	0.000373201	0.004030227	0	0	0.00077511
276	0.074954994	0.100884616	0.043104377	0.028227058	0.053452645	0.054163918	0.090551152	0.033086335	0.088406315	0.022398089	0.041631186	0.038533996	0.05462839	0.048632876	0.079991844	0.062257143	0.132064479	0.040364433	0.102465463	0.058866672	0.028869313	0.106172783	0.082538703	0.232567546	0.087329074	0.05138539	0.071332733	0.079396586	0.052707458
277	0.41559867	0.755383987	0.30388586	0.202529144	0.281121318	0.353942436	0.565669749	0.196450112	0.505121539	0.090836693	0.236540827	0.233772906	0.318665611	0.269282035	0.566216778	0.327744502	0.523596815	0.240264483	0.616590417	0.273102756	0.116302088	0.634765625	0.524758256	0.777247479	0.546366513	0.296725441	0.253061363	0.4449517	0.387554839
278	0.072947271	0.083375716	0.06968541	0.039517882	0.055432373	0.088485609	0.071121148	0.057901086	0.06590289	0.033597133	0.097454821	0.052234972	0.061912176	0.045030441	0.065875636	0.05510115	0.06447854	0.046130781	0.046738632	0.035706014	0.02309545	0.089139717	0.056367894	0.053928706	0.085836269	0.027707809	0.018682383	0.084358873	0.045731471
279	0.582908923	0.43438748	0.502884401	0.362012025	0.465235984	0.779745912	0.377968575	0.565224884	0.423144773	0.258822358	0.593244394	0.349374893	0.458878479	0.256673511	0.388195713	0.561029891	0.382986988	0.454260049	0.315485767	0.248012044	0.108053713	0.533134993	0.467719315	0.393679556	0.687436556	0.535516373	0.302314917	0.458184465	0.314694529
280	0.186049002	0.130066117	0.156612571	0.100911734	0.158378207	0.211829185	0.128677953	0.150956402	0.13944087	0.063461251	0.14003217	0.123308786	0.122003405	0.103570013	0.166257558	0.143835469	0.146824626	0.108279194	0.142013536	0.07816722	0.041241875	0.32362827	0.132196133	0.165156663	0.222054696	0.097732997	0.147760662	0.201799656	0.087587394
281	0	0.000833757	0	0.000705676	0	0	0.000366604	0	0.000401847	0	0	0	0	0	0	0.000715599	0.00077685	0	0.003595279	0	0	0	0.000671046	0.001348218	0	0	0.001698398	0	0
282	0	0	0.000718406	0	0	0	0.000366604	0	0.000803694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503778	0	0	0
283	0	0	0	0	0	0	0	0	0.000401847	0	0	0.000856311	0	0	0	0	0	0	0	0	0	0.000567769	0	0	0.000373201	0	0	0	0
284	0	0	0	0	0	0	0	0	0.000401847	0	0	0	0	0	0	0	0	0.000640705	0	0	0	0	0	0	0	0	0	0	0
285	0	0	0	0	0	0	0.000366604	0	0	0	0	0	0	0	0.002352701	0	0	0	0	0.000965027	0	0.001135538	0	0.000674109	0	0	0.001698398	0	0.00077511
286	0.001338482	0.000833757	0.000718406	0	0	0.001608829	0	0.000689299	0.000803694	0	0	0.000856311	0.000910473	0	0	0	0	0	0.00089882	0.000965027	0.000824838	0	0.000671046	0.000674109	0.000746402	0.001007557	0.001698398	0	0
